series_id,title,description,frequency,time_index_start,time_index_end,units,dataset_title,publisher_name,source,theme
bcra_747,bcra_747,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Plazo fijo - Judiciales",R/P1D,2003-01-02,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_748,bcra_748,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Inversiones - A plazo constante",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_749,bcra_749,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Inversiones - Con opción de cancelación anticipada",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_75,bcra_75,"Balance consolidado del sistema financiero, saldos a fin de mes, en miles de pesos - Distribución de los recursos monetarios - Recursos monetarios del sector oficial - Total",R/P1M,1940-08-01,2020-10-01,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_750,bcra_750,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Inversiones - Con opción de renovación por plazo determinado",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_751,bcra_751,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Saldos inmovilizados",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_752,bcra_752,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Ordenes de pago",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_753,bcra_753,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Depósitos en garantía",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_754,bcra_754,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Depósitos vinculados con operaciones cambiarias",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_755,bcra_755,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Otros depósitos - Total",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
